title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
buddies in india,CL,293000.0,109300000.0,2017,tt6152908,buddies in india,2017,99.0,"Action,Comedy",3.7,221
leap!,Wein.,21900000.0,81400000.0,2017,tt2261287,leap!,2016,89.0,"Adventure,Animation,Comedy",6.8,16582
jigsaw,LGF,38100000.0,64900000.0,2017,tt3348730,jigsaw,2017,92.0,"Crime,Horror,Mystery",5.8,57184
railroad tigers,WGUSA,218000.0,102000000.0,2017,tt4687848,railroad tigers,2016,124.0,"Action,Comedy,War",5.9,3208
atomic blonde,Focus,51700000.0,48300000.0,2017,tt2406566,atomic blonde,2017,115.0,"Action,Mystery,Thriller",6.7,150407
the shack,LG/S,57400000.0,39600000.0,2017,tt2872518,the shack,2017,132.0,"Drama,Fantasy",6.3,26065
tiger zinda hai,Yash,5600000.0,81800000.0,2017,tt5956100,tiger zinda hai,2017,161.0,"Action,Adventure,Thriller",6.1,18928
rings,Par.,27800000.0,55300000.0,2017,tt0498381,rings,2017,102.0,"Drama,Horror,Mystery",4.5,34151
a taxi driver,WGUSA,1500000.0,80100000.0,2017,tt6878038,a taxi driver,2017,137.0,"Action,Drama,History",7.8,9301
underworld: blood wars,SGem,30400000.0,50700000.0,2017,tt3717252,underworld: blood wars,2016,91.0,"Action,Adventure,Fantasy",5.8,62942
lady bird,A24,49000000.0,30000000.0,2017,tt4925292,lady bird,2017,94.0,"Comedy,Drama",7.4,177677
american assassin,LGF,36200000.0,31000000.0,2017,tt1961175,american assassin,2017,112.0,"Action,Thriller",6.2,57793
one piece film: gold,FUN,424000.0,65800000.0,2017,tt5251328,one piece film: gold,2016,120.0,"Action,Adventure,Animation",7.3,2931
the nut job 2: nutty by nature,ORF,28400000.0,36800000.0,2017,tt3486626,the nut job 2: nutty by nature,2017,91.0,"Adventure,Animation,Comedy",5.5,4820
monster trucks,Par.,33400000.0,31100000.0,2017,tt3095734,monster trucks,2016,104.0,"Action,Adventure,Comedy",5.7,13525
the mountain between us,Fox,30300000.0,32500000.0,2017,tt2226597,the mountain between us,2017,112.0,"Action,Adventure,Drama",6.4,57033
the star,Sony,40900000.0,22000000.0,2017,tt4587656,the star,2017,86.0,"Adventure,Animation,Comedy",6.1,5159
how to be a latin lover,PNT,32100000.0,29700000.0,2017,tt4795124,how to be a latin lover,2017,115.0,"Comedy,Drama",5.9,11747
"everything, everything",WB,34100000.0,27500000.0,2017,tt5001718,"everything, everything",2017,96.0,"Drama,Romance",6.4,26811
snatched,Fox,45900000.0,15000000.0,2017,tt1245534,snatched,2011,81.0,Comedy,5.5,61
snatched,Fox,45900000.0,15000000.0,2017,tt2334871,snatched,2017,90.0,"Action,Adventure,Comedy",4.5,29997
my little pony: the movie,LGF,21900000.0,38400000.0,2017,tt4131800,my little pony: the movie,2017,99.0,"Adventure,Animation,Comedy",6.1,5133
molly's game,STX,28800000.0,30500000.0,2017,tt4209788,molly's game,2017,140.0,"Biography,Crime,Drama",7.5,104786
all the money in the world,TriS,25100000.0,31900000.0,2017,tt5294550,all the money in the world,2017,132.0,"Biography,Crime,Drama",6.8,60303
the big sick,LGF,42900000.0,13500000.0,2017,tt5462602,the big sick,2017,120.0,"Comedy,Drama,Romance",7.6,104008
confidential assignment,CJ,476000.0,55500000.0,2017,tt5606538,confidential assignment,2017,125.0,Action,6.5,1828
downsizing,Par.,24400000.0,30600000.0,2017,tt1389072,downsizing,2017,135.0,"Drama,Sci-Fi",5.7,74815
"i, tonya",Neon,30000000.0,23900000.0,2017,tt5580036,"i, tonya",2017,120.0,"Biography,Comedy,Drama",7.5,141668
logan lucky,BST,27800000.0,20700000.0,2017,tt5439796,logan lucky,2017,118.0,"Comedy,Crime,Drama",7.0,105966
phantom thread,Focus,21200000.0,26600000.0,2017,tt5776858,phantom thread,2017,130.0,"Drama,Romance",7.5,86061
rough night,Sony,22100000.0,25200000.0,2017,tt4799050,rough night,2017,101.0,"Comedy,Crime,Thriller",5.2,39447
the battleship island,CJ,1100000.0,45000000.0,2017,tt5969696,the battleship island,2017,132.0,"Action,Drama,History",7.1,4542
all eyez on me,LG/S,44900000.0,0.0,2017,tt1666185,all eyez on me,2017,139.0,"Biography,Drama,Music",5.8,18541
mother!,Par.,17800000.0,26700000.0,2017,tt5109784,mother!,2017,121.0,"Drama,Horror,Mystery",6.6,156813
47 meters down,ENTMP,44300000.0,0.0,2017,tt2932536,47 meters down,2017,89.0,"Adventure,Drama,Horror",5.6,39060
the snowman,Uni.,6700000.0,36400000.0,2017,tt1758810,the snowman,2017,119.0,"Crime,Drama,Mystery",5.1,47890
gifted,FoxS,24800000.0,18200000.0,2017,tt3727750,gifted,2018,87.0,Documentary,7.0,7
gifted,FoxS,24800000.0,18200000.0,2017,tt4023894,gifted,2014,103.0,"Crime,Drama,Thriller",5.6,107
gifted,FoxS,24800000.0,18200000.0,2017,tt4481414,gifted,2017,101.0,Drama,7.6,82426
loving vincent,Good Deed,6700000.0,35500000.0,2017,tt3262342,loving vincent,2017,94.0,"Animation,Biography,Crime",7.8,39737
call me by your name,SPC,18100000.0,23800000.0,2017,tt5726616,call me by your name,2017,132.0,"Drama,Romance",7.9,153936
fist fight,WB (NL),32200000.0,8900000.0,2017,tt3401882,fist fight,2017,91.0,Comedy,5.6,35136
diary of a wimpy kid: the long haul,Fox,20700000.0,19400000.0,2017,tt6003368,diary of a wimpy kid: the long haul,2017,91.0,"Comedy,Family",4.4,5635
the house,WB (NL),25600000.0,8600000.0,2017,tt1961562,the house,2011,109.0,"Drama,Mystery,Thriller",4.6,50
the house,WB (NL),25600000.0,8600000.0,2017,tt2408288,the house,2011,72.0,Animation,7.3,58
the house,WB (NL),25600000.0,8600000.0,2017,tt3425402,the house,2016,90.0,Thriller,4.5,476
the house,WB (NL),25600000.0,8600000.0,2017,tt4481514,the house,2017,88.0,"Comedy,Crime",5.6,33365
wind river,Wein.,33800000.0,0.0,2017,tt5362988,wind river,2017,107.0,"Crime,Drama,Mystery",7.7,169007
sleepless,ORF,20800000.0,12100000.0,2017,tt2072233,sleepless,2017,95.0,"Action,Crime,Thriller",5.6,25827
sleepless,ORF,20800000.0,12100000.0,2017,tt5657428,sleepless,2015,120.0,Drama,8.4,30
the disaster artist,A24,21100000.0,8700000.0,2017,tt3521126,the disaster artist,2017,104.0,"Biography,Comedy,Drama",7.4,111737
hostiles,ENTMP,29800000.0,0.0,2017,tt4243168,hostiles,2015,74.0,"Drama,Thriller",6.6,17
hostiles,ENTMP,29800000.0,0.0,2017,tt5478478,hostiles,2017,134.0,"Adventure,Drama,Western",7.2,53286
home again,ORF,27000000.0,0.0,2017,tt2121286,home again,2012,104.0,Drama,6.6,360
home again,ORF,27000000.0,0.0,2017,tt5719700,home again,2017,97.0,"Comedy,Drama,Romance",5.8,22614
judwaa 2,FIP,1400000.0,25500000.0,2017,tt5456546,judwaa 2,2017,145.0,"Action,Comedy",3.9,7136
chips,WB,18600000.0,8199999.0,2017,tt0493405,chips,2017,100.0,"Action,Comedy,Crime",6.0,37029
chips,WB,18600000.0,8199999.0,2017,tt2011351,chips,2012,68.0,Comedy,6.8,145
the bye bye man,STX,22400000.0,4300000.0,2017,tt4030600,the bye bye man,2017,96.0,"Drama,Fantasy,Horror",4.3,17743
a cure for wellness,Fox,8100000.0,18500000.0,2017,tt4731136,a cure for wellness,2016,146.0,"Drama,Fantasy,Horror",6.4,70941
the zookeeper's wife,Focus,17600000.0,8600000.0,2017,tt1730768,the zookeeper's wife,2017,127.0,"Biography,Drama,History",7.0,32056
only the brave,Sony,18300000.0,7400000.0,2017,tt3829920,only the brave,2017,134.0,"Action,Biography,Drama",7.7,45482
father figures,WB,17500000.0,8100000.0,2017,tt1966359,father figures,2017,113.0,"Adventure,Comedy,Drama",5.5,14373
father figures,WB,17500000.0,8100000.0,2017,tt2925960,father figures,2013,58.0,Documentary,6.8,102
badrinath ki dulhania,FIP,2000000.0,23200000.0,2017,tt6277440,badrinath ki dulhania,2017,139.0,"Comedy,Drama,Romance",6.2,8584
born in china,BV,13900000.0,11200000.0,2017,tt4629266,born in china,2016,79.0,Documentary,7.2,3028
the founder,Wein.,12800000.0,11300000.0,2017,tt2262282,the founder,2012,108.0,"Comedy,Sci-Fi",5.9,33
the founder,Wein.,12800000.0,11300000.0,2017,tt4276820,the founder,2016,115.0,"Biography,Drama,History",7.2,97841
jolly llb 2,FIP,1700000.0,21300000.0,2017,tt5982852,jolly llb 2,2017,137.0,"Comedy,Drama",7.3,18968
the glass castle,LGF,17300000.0,4600000.0,2017,tt2378507,the glass castle,2017,127.0,"Biography,Drama",7.2,23580
sword art online: the movie - ordinal scale,Elev.,1500000.0,19200000.0,2017,tt5544384,sword art online: the movie - ordinal scale,2017,119.0,"Action,Adventure,Animation",7.4,4477
it comes at night,A24,14000000.0,5300000.0,2017,tt4695012,it comes at night,2017,91.0,"Horror,Mystery",6.2,69039
the lost city of z,BST,8600000.0,10700000.0,2017,tt1212428,the lost city of z,2016,141.0,"Adventure,Biography,Drama",6.6,66475
the case for christ,PFR,14700000.0,3000000.0,2017,tt6113488,the case for christ,2017,112.0,"Biography,Drama",6.2,6495
detroit,Annapurna,16800000.0,0.0,2017,tt5390504,detroit,2017,143.0,"Crime,Drama,History",7.4,40309
wonder wheel,Amazon,1400000.0,14500000.0,2017,tt5825380,wonder wheel,2017,101.0,Drama,6.2,19782
gold,Wein.,7200000.0,7700000.0,2017,tt1800302,gold,2016,120.0,"Adventure,Drama,Thriller",6.7,50509
gold,Wein.,7200000.0,7700000.0,2017,tt2338846,gold,2013,101.0,"Adventure,Drama,Western",6.2,986
gold,Wein.,7200000.0,7700000.0,2017,tt3134422,gold,2014,88.0,"Comedy,Drama,Family",6.7,1298
gold,Wein.,7200000.0,7700000.0,2017,tt5162658,gold,2017,103.0,"Adventure,Drama,History",5.6,1103
gold,Wein.,7200000.0,7700000.0,2017,tt6173990,gold,2018,151.0,"Drama,History,Sport",7.4,9361
gold,Wein.,7200000.0,7700000.0,2017,tt9816988,gold,2019,87.0,Drama,5.2,26
the space between us,STX,7900000.0,6900000.0,2017,tt3922818,the space between us,2017,120.0,"Adventure,Drama,Romance",6.4,41031
wish upon,BG,14300000.0,0.0,2017,tt5322012,wish upon,2017,90.0,"Drama,Fantasy,Horror",5.0,14962
a united kingdom,FoxS,3900000.0,9900000.0,2017,tt3387266,a united kingdom,2016,111.0,"Biography,Drama,Romance",6.8,12231
"roman j. israel, esq.",Sony,12000000.0,1100000.0,2017,tt6000478,"roman j. israel, esq.",2017,122.0,"Crime,Drama,Thriller",6.4,23632
mubarakan,Sony,759000.0,12100000.0,2017,tt6272828,mubarakan,2017,156.0,"Comedy,Romance",5.6,2989
battle of the sexes,FoxS,12600000.0,0.0,2017,tt4622512,battle of the sexes,2017,121.0,"Biography,Comedy,Drama",6.7,43245
before i fall,ORF,12200000.0,0.0,2017,tt1691916,before i fall,2017,98.0,"Drama,Fantasy,Mystery",6.4,39282
earth: one amazing day,BBC,81300.0,11600000.0,2017,tt6238896,earth: one amazing day,2017,95.0,"Documentary,Family",7.8,1908
rock dog,LG/S,9400000.0,0.0,2017,tt2822672,rock dog,2016,90.0,"Adventure,Animation,Comedy",5.9,3991
my cousin rachel,FoxS,2700000.0,6500000.0,2017,tt4411596,my cousin rachel,2017,106.0,"Drama,Mystery,Romance",6.0,15473
truman,FR,211000.0,8800000.0,2017,tt3754940,truman,2015,108.0,"Comedy,Drama",7.3,10160
stronger,RAtt.,4200000.0,4200000.0,2017,tt3881784,stronger,2017,119.0,"Biography,Drama",7.0,33464
stronger,RAtt.,4200000.0,4200000.0,2017,tt5738152,stronger,2017,125.0,Drama,6.8,22
stronger,RAtt.,4200000.0,4200000.0,2017,tt7130472,stronger,2016,47.0,"Action,Sport",8.4,8
tulip fever,Wein.,2500000.0,5900000.0,2017,tt0491203,tulip fever,2017,105.0,"Drama,History,Romance",6.2,15037
viceroy's house,IFC,1100000.0,6700000.0,2017,tt4977530,viceroy's house,2017,106.0,"Biography,Drama,History",6.7,5546
amityville: the awakening,W/Dim.,700.0,7700000.0,2017,tt1935897,amityville: the awakening,2017,85.0,"Horror,Thriller",4.9,10930
just getting started,BG,6100000.0,1600000.0,2017,tt5721088,just getting started,2017,91.0,"Action,Comedy",4.4,4829
beatriz at dinner,RAtt.,7100000.0,310000.0,2017,tt5929750,beatriz at dinner,2017,82.0,"Comedy,Drama",6.1,7985
i am not your negro,Magn.,7100000.0,0.0,2017,tt5804038,i am not your negro,2016,93.0,Documentary,7.8,13948
the red turtle,SPC,922000.0,5700000.0,2017,tt3666024,the red turtle,2016,80.0,"Animation,Fantasy",7.5,25061
from the land of the moon,IFC,47700.0,6500000.0,2017,tt3794028,from the land of the moon,2016,120.0,"Drama,Romance",6.7,4523
maudie,SPC,6200000.0,0.0,2017,tt3721954,maudie,2016,115.0,"Biography,Drama,Romance",7.6,11427
all saints,Affirm,5800000.0,140000.0,2017,tt4663548,all saints,2017,108.0,Drama,6.0,1220
the florida project,A24,5900000.0,0.0,2017,tt5649144,the florida project,2017,111.0,Drama,7.6,72193
suburbicon,Par.,5800000.0,0.0,2017,tt0491175,suburbicon,2017,105.0,"Comedy,Crime,Drama",5.6,31294
the man who invented christmas,BST,5700000.0,0.0,2017,tt6225520,the man who invented christmas,2017,104.0,"Biography,Comedy,Drama",7.0,9430
paris can wait,SPC,5600000.0,0.0,2017,tt4429194,paris can wait,2016,92.0,"Comedy,Drama,Romance",5.8,6416
phillauri,FIP,468000.0,5000000.0,2017,tt5502766,phillauri,2017,138.0,"Comedy,Drama,Fantasy",6.1,3090
ok jaanu,FIP,356000.0,5000000.0,2017,tt5764024,ok jaanu,2017,135.0,"Drama,Romance",5.2,3240
an inconvenient sequel: truth to power,Par.,3500000.0,1900000.0,2017,tt6322922,an inconvenient sequel: truth to power,2017,98.0,Documentary,6.3,6752
table 19,FoxS,3600000.0,1400000.0,2017,tt1412528,table 19,2017,87.0,"Comedy,Drama,Romance",5.8,22751
collide,ORF,2300000.0,2500000.0,2017,tt1230120,collide,2010,87.0,Action,5.5,12
collide,ORF,2300000.0,2500000.0,2017,tt2126235,collide,2016,99.0,"Action,Crime,Thriller",5.7,13288
the wall,RAtt.,1800000.0,2700000.0,2017,tt1455256,the wall,2010,78.0,Documentary,9.2,8
the wall,RAtt.,1800000.0,2700000.0,2017,tt1745686,the wall,2012,108.0,"Drama,Fantasy,Mystery",6.8,5484
the wall,RAtt.,1800000.0,2700000.0,2017,tt4218696,the wall,2017,88.0,"Action,Drama,Thriller",6.2,20391
the wall,RAtt.,1800000.0,2700000.0,2017,tt6060874,the wall,2016,73.0,Drama,6.7,12
mark felt: the man who brought down the white house,SPC,769000.0,3600000.0,2017,tt5175450,mark felt: the man who brought down the white house,2017,103.0,"Biography,Drama,History",6.4,9324
brad's status,Annapurna,2100000.0,1700000.0,2017,tt5884230,brad's status,2017,102.0,"Comedy,Drama,Music",6.5,13259
friend request,ENTMP,3800000.0,0.0,2017,tt2277308,friend request,2013,91.0,Thriller,4.0,116
friend request,ENTMP,3800000.0,0.0,2017,tt3352390,friend request,2016,92.0,"Horror,Thriller",5.3,21704
friend request,ENTMP,3800000.0,0.0,2017,tt4859526,friend request,2015,106.0,Horror,4.9,14
their finest,STX,3600000.0,0.0,2017,tt1661275,their finest,2016,117.0,"Comedy,Drama,Romance",6.8,15099
wonderstruck,RAtt.,1100000.0,2200000.0,2017,tt5208216,wonderstruck,2017,116.0,"Drama,Mystery",6.2,8167
the leisure seeker,SPC,3200000.0,0.0,2017,tt3741632,the leisure seeker,2017,112.0,"Adventure,Comedy,Drama",6.7,5337
colossal,Neon,3000000.0,0.0,2017,tt4680182,colossal,2016,109.0,"Comedy,Drama,Fantasy",6.2,50856
a gentleman,FIP,410000.0,2500000.0,2017,tt5613834,a gentleman,2017,145.0,"Action,Comedy",6.3,4188
kedi,Osci.,2800000.0,0.0,2017,tt1582524,kedi,2010,153.0,Action,4.9,222
kedi,Osci.,2800000.0,0.0,2017,tt4420704,kedi,2016,79.0,Documentary,7.7,10925
the only living boy in new york,RAtt.,624000.0,1900000.0,2017,tt0460890,the only living boy in new york,2017,89.0,Drama,6.3,8727
poster boys,Sony,97000.0,2400000.0,2017,tt6352548,poster boys,2017,128.0,Comedy,5.6,1234
the salesman,Cohen,2400000.0,0.0,2017,tt1787747,the salesman,2011,107.0,Drama,7.0,558
the salesman,Cohen,2400000.0,0.0,2017,tt5186714,the salesman,2016,124.0,"Drama,Thriller",7.8,41497
un padre no tan padre,PNT,2200000.0,0.0,2017,tt4958468,un padre no tan padre,2016,94.0,Comedy,6.9,976
good time,A24,2000000.0,0.0,2017,tt4846232,good time,2017,101.0,"Crime,Drama,Thriller",7.3,52305
everybody loves somebody,PNT,1900000.0,0.0,2017,tt5537228,everybody loves somebody,2017,102.0,"Comedy,Romance",6.5,3468
along with the gods: the two worlds,WGUSA,1900000.0,0.0,2017,tt7160070,along with the gods: the two worlds,2017,139.0,"Action,Drama,Fantasy",7.3,9190
last flag flying,LGF,965000.0,904000.0,2017,tt6018306,last flag flying,2017,125.0,"Comedy,Drama,War",6.9,18927
a quiet passion,MBox,1900000.0,0.0,2017,tt2392830,a quiet passion,2016,125.0,"Biography,Drama",6.5,4582
free fire,A24,1800000.0,0.0,2017,tt4158096,free fire,2016,91.0,"Action,Comedy,Crime",6.4,35954
the last word,BST,1800000.0,0.0,2017,tt5023260,the last word,2017,108.0,"Comedy,Drama",6.6,6255
human flow,Magn.,528000.0,1300000.0,2017,tt6573444,human flow,2017,140.0,Documentary,6.9,1980
a ghost story,A24,1600000.0,0.0,2017,tt6265828,a ghost story,2017,92.0,"Drama,Fantasy,Romance",6.8,46280
the square,Magn.,1500000.0,0.0,2017,tt2486682,the square,2013,108.0,"Documentary,Drama,History",8.1,7998
the square,Magn.,1500000.0,0.0,2017,tt4995790,the square,2017,151.0,"Comedy,Drama",7.2,44239
patti cake$,FoxS,800000.0,682000.0,2017,tt6288250,patti cake$,2017,109.0,"Drama,Music",6.7,8581
the wedding plan,RAtt.,1400000.0,0.0,2017,tt5991206,the wedding plan,2016,110.0,"Comedy,Romance",6.5,1004
personal shopper,IFC,1300000.0,0.0,2017,tt4714782,personal shopper,2016,105.0,"Drama,Horror,Mystery",6.1,30636
churchill,Cohen,1300000.0,0.0,2017,tt2674454,churchill,2017,105.0,"Biography,Drama,History",6.3,12047
the sense of an ending,CBS,1300000.0,0.0,2017,tt4827986,the sense of an ending,2017,108.0,"Drama,Mystery",6.3,5001
3 idiotas,PNT,1200000.0,0.0,2017,tt3685624,3 idiotas,2017,106.0,"Comedy,Family",4.2,739
6 below: miracle on the mountain,MOM,14800.0,1100000.0,2017,tt5503688,6 below: miracle on the mountain,2017,98.0,"Adventure,Biography,Drama",5.7,4931
lady macbeth,RAtt.,1100000.0,0.0,2017,tt4291600,lady macbeth,2016,89.0,"Drama,Romance",6.8,15269
film stars don't die in liverpool,SPC,1000000.0,0.0,2017,tt5711148,film stars don't die in liverpool,2017,105.0,"Biography,Drama,Romance",6.7,6688
faces places,Cohen,954000.0,0.0,2017,tt5598102,faces places,2017,94.0,Documentary,7.9,8261
tubelight,Yash,930000.0,0.0,2017,tt5882970,tubelight,2017,136.0,"Drama,War",4.1,12473
frantz,MBox,881000.0,0.0,2017,tt5029608,frantz,2016,113.0,"Drama,History,Romance",7.5,10609
bombshell: the hedy lamarr story,Zeit.,820000.0,0.0,2017,tt6752848,bombshell: the hedy lamarr story,2017,88.0,"Biography,Documentary,History",7.4,2422
walk with me,Gathr,727000.0,0.0,2017,tt2331100,walk with me,2017,94.0,Documentary,6.2,708
walk with me,Gathr,727000.0,0.0,2017,tt4675926,walk with me,2016,105.0,"Drama,Romance,War",6.6,285
buena vista social club: adios,BG,123000.0,578000.0,2017,tt4653272,buena vista social club: adios,2017,110.0,Documentary,6.9,261
lost in paris,Osci.,692000.0,0.0,2017,tt2936884,lost in paris,2016,83.0,Comedy,6.3,2297
shubh mangal saavdhan,Eros,690000.0,0.0,2017,tt6971752,shubh mangal saavdhan,2017,119.0,"Comedy,Romance",6.9,6232
the midwife,MBox,604000.0,0.0,2017,tt3298600,the midwife,2015,119.0,"Drama,Romance,War",6.0,1018
the midwife,MBox,604000.0,0.0,2017,tt5348236,the midwife,2017,117.0,Drama,6.7,1844
3 generations,Wein.,156000.0,375000.0,2017,tt4158624,3 generations,2015,92.0,Drama,5.8,4991
our president,CJ,507000.0,0.0,2017,tt7037566,our president,2017,119.0,Documentary,5.3,82
letters from baghdad,Vita.,360000.0,143000.0,2017,tt6086614,letters from baghdad,2016,95.0,Documentary,6.8,280
song to song,BG,444000.0,0.0,2017,tt2062700,song to song,2017,129.0,"Drama,Music,Romance",5.7,15582
tom of finland,KL,378000.0,0.0,2017,tt5226984,tom of finland,2017,117.0,"Biography,Drama",6.8,4386
god's own country,Orion,336000.0,0.0,2017,tt3720636,god's own country,2014,133.0,Drama,6.2,331
god's own country,Orion,336000.0,0.0,2017,tt5635086,god's own country,2017,104.0,"Drama,Romance",7.7,17934
the breadwinner,GK,312000.0,0.0,2017,tt3901826,the breadwinner,2017,94.0,"Animation,Drama,Family",7.7,14146
a silent voice,Elev.,310000.0,0.0,2017,tt5323662,a silent voice,2016,130.0,"Animation,Drama,Romance",8.2,24863
my life as a zucchini,GK,310000.0,0.0,2017,tt2321405,my life as a zucchini,2016,66.0,"Animation,Comedy,Drama",7.8,17082
happy end,SPC,302000.0,0.0,2017,tt1821449,happy end,2011,97.0,"Crime,Drama",6.0,424
happy end,SPC,302000.0,0.0,2017,tt5304464,happy end,2017,107.0,Drama,6.7,10261
after the storm,FM,272000.0,0.0,2017,tt2700230,after the storm,2013,87.0,Drama,8.0,5
after the storm,FM,272000.0,0.0,2017,tt5294966,after the storm,2016,118.0,"Comedy,Drama",7.4,7268
wakefield,IFC,263000.0,0.0,2017,tt5195412,wakefield,2016,106.0,"Comedy,Drama",6.3,13215
"i, daniel blake",IFC,260000.0,0.0,2017,tt5168192,"i, daniel blake",2016,100.0,Drama,7.9,44200
cezanne et moi,Magn.,258000.0,0.0,2017,tt5078354,cezanne et moi,2016,117.0,"Biography,Drama",6.0,774
the fortress,CJ,253000.0,0.0,2017,tt7160176,the fortress,2017,140.0,"Action,Drama,History",6.8,1094
black butler: book of the atlantic,FUN,248000.0,0.0,2017,tt5476944,black butler: book of the atlantic,2017,101.0,Animation,7.7,621
the swindlers,WGUSA,242000.0,0.0,2017,tt7243686,the swindlers,2017,117.0,"Action,Crime",6.4,1040
city of ghosts,IFC,128000.0,100000.0,2017,tt6333056,city of ghosts,2017,92.0,"Documentary,War",7.4,2925
the prison,WGUSA,207000.0,0.0,2017,tt6589464,the prison,2017,125.0,"Action,Crime",6.6,1237
the other side of hope,Jan.,184000.0,0.0,2017,tt5222918,the other side of hope,2017,100.0,"Comedy,Drama",7.2,9045
marjorie prime,FR,181000.0,0.0,2017,tt4978710,marjorie prime,2017,99.0,"Drama,Mystery,Romance",6.3,4640
graduation,IFC,176000.0,0.0,2017,tt4936450,graduation,2016,128.0,"Crime,Drama",7.4,10355
in this corner of the world,FUN,172000.0,0.0,2017,tt4769824,in this corner of the world,2016,129.0,"Animation,Drama,History",7.8,6069
